Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,Risk_Level,LTV_Segment,Engagement_Score,Strategy_Success,Recommended_Strategy,Current_Expected_Churn,Projected_Churn,Priority_Score,Action_Priority
CUST_EWCQVN,PROD_QEAQCK,TRANS_1XEP02,9,191.1,Electronics,57,Asia,0.38,8834.37,2021-04-08,2023-11-25,Fall,Morning,Loyalty Program,Medium Risk,High Value,0.417,1,Discounts,0.38,0.3496,63.172910149843595,High Priority
CUST_O3ZWKA,PROD_2Q4WN6,TRANS_L64NBM,10,124.02,Electronics,18,South America,0.8,1141.71,2022-08-13,2023-05-27,Summer,Evening,Loyalty Program,High Risk,Low Value,0.662,0,Standard Communication,0.8,0.8,45.708687008488205,Monitor
CUST_HEQVH1,PROD_A5N26S,TRANS_XPJJ4T,9,26.76,Home,68,Europe,0.92,8943.42,2022-05-22,2023-03-31,Spring,Morning,Email Campaign,High Risk,High Value,0.355,0,VIP Treatment,0.92,0.782,90.71817323615767,Immediate Action
CUST_S8F59I,PROD_0CIWF8,TRANS_Z6ABA1,19,187.98,Clothing,52,Europe,0.6,9776.55,2022-06-14,2023-04-05,Winter,Afternoon,Email Campaign,High Risk,High Value,0.708,0,VIP Treatment,0.6,0.51,78.88392321415714,Immediate Action
CUST_3TCBYK,PROD_7L39BM,TRANS_QBMWB9,18,123.75,Clothing,25,North America,0.47,6066.3,2020-12-15,2023-08-22,Spring,Evening,Discount,Medium Risk,Medium Value,0.833,0,Discounts,0.47,0.4324,53.83222797347136,High Priority
CUST_WCENIV,PROD_RX4V6I,TRANS_Q5DCIX,14,74.18,Home,38,Europe,0.3,2015.56,2020-09-15,2023-12-26,Fall,Evening,Discount,Medium Risk,Low Value,0.655,1,Discounts,0.3,0.276,25.078041873004953,Monitor
CUST_LABWXV,PROD_U1P1D4,TRANS_UK3EL6,18,97.49,Clothing,40,Europe,0.7,6284.09,2021-05-09,2023-07-04,Winter,Afternoon,Discount,High Risk,Medium Value,0.749,0,Standard Communication,0.7,0.7,66.42120410889862,High Priority
CUST_0ANZKF,PROD_O05KWR,TRANS_C3B81K,13,90.35,Clothing,61,North America,0.5,8234.04,2021-11-02,2023-03-20,Summer,Morning,Email Campaign,Medium Risk,High Value,0.499,0,Discounts,0.5,0.46,66.1711881085146,High Priority
CUST_TKZAFT,PROD_KHO5JV,TRANS_9XBFD1,12,49.54,Sports,45,Asia,0.98,4998.64,2022-08-31,2023-09-27,Spring,Afternoon,Discount,High Risk,Medium Value,0.563,0,Standard Communication,0.98,0.98,73.99379985119643,High Priority
CUST_W4CHQY,PROD_TNSDVQ,TRANS_FNVBGM,4,53.63,Clothing,36,South America,0.3,5762.47,2021-11-07,2023-09-22,Winter,Evening,Loyalty Program,Medium Risk,Medium Value,0.403,1,Discounts,0.3,0.276,43.813041512996314,Monitor
CUST_BQNL2K,PROD_A2AXIK,TRANS_5O8Y6R,9,22.95,Sports,36,Europe,0.21,8673.52,2021-12-01,2023-09-05,Spring,Evening,Loyalty Program,Low Risk,High Value,0.535,1,Standard Communication,0.21,0.21,53.86864084738034,High Priority
CUST_56HP1Q,PROD_YN28J1,TRANS_ZIUR33,15,105.42,Sports,85,North America,0.12,5610.81,2022-11-20,2023-03-17,Spring,Morning,Loyalty Program,Low Risk,Medium Value,0.417,1,Standard Communication,0.12,0.12,34.05472331335952,Monitor
CUST_47XHOJ,PROD_VVZD97,TRANS_7NYEX7,15,23.1,Clothing,76,South America,0.48,6868.22,2020-12-13,2023-12-12,Summer,Evening,Discount,Medium Risk,High Value,0.468,0,Discounts,0.48,0.4416,58.34192420618095,High Priority
CUST_TAI7ZA,PROD_QDDVG4,TRANS_BDJD8L,1,66.71,Clothing,35,Asia,0.72,7049.46,2022-05-11,2023-10-14,Fall,Morning,Discount,High Risk,High Value,0.33,0,VIP Treatment,0.72,0.612,71.24814595550293,High Priority
CUST_4NJGGJ,PROD_TH0Y14,TRANS_J0JGP2,5,102.42,Electronics,23,Europe,0.57,1667.64,2020-01-16,2023-03-11,Summer,Afternoon,Loyalty Program,Medium Risk,Low Value,0.502,0,Discounts,0.57,0.5244,36.838400121602916,Monitor
CUST_6EZ1IZ,PROD_X00S3O,TRANS_4SD2VN,17,87.86,Clothing,51,Asia,0.73,9045.51,2021-01-26,2023-07-31,Fall,Afternoon,Discount,High Risk,High Value,0.661,0,VIP Treatment,0.73,0.6204999999999999,81.7286354872517,Immediate Action
CUST_016RQ8,PROD_1Q7OGU,TRANS_HB580O,12,136.32,Home,14,Europe,0.98,7362.09,2022-05-26,2023-08-13,Summer,Evening,Discount,High Risk,High Value,0.737,0,VIP Treatment,0.98,0.833,85.81133347200333,Immediate Action
CUST_WHAEBT,PROD_Q7FM14,TRANS_BEIIL8,9,43.84,Sports,41,South America,0.17,9510.12,2022-07-10,2023-10-05,Summer,Evening,Email Campaign,Low Risk,High Value,0.507,1,Standard Communication,0.17,0.17,56.051741241789806,High Priority
CUST_K3ICDK,PROD_X7JBYP,TRANS_Z4OSTO,12,123.49,Home,45,South America,0.33,900.76,2021-06-19,2023-04-15,Winter,Afternoon,Discount,Medium Risk,Low Value,0.563,1,Discounts,0.33,0.30360000000000004,21.00390809379425,Maintain
CUST_9D37SL,PROD_RMDTAC,TRANS_BSCC2U,11,178.13,Clothing,85,Europe,0.21,505.91,2021-02-14,2023-12-02,Spring,Evening,Email Campaign,Low Risk,Low Value,0.312,1,Standard Communication,0.21,0.21,13.029610710657057,Maintain
CUST_106V01,PROD_UJLWQV,TRANS_3J1HYR,6,118.81,Clothing,56,North America,0.56,884.8,2022-04-08,2023-02-06,Spring,Evening,Discount,Medium Risk,Low Value,0.343,0,Discounts,0.56,0.5152000000000001,32.424106178548286,Monitor
CUST_NYGE7B,PROD_48UQSB,TRANS_EK4UMW,11,45.17,Clothing,61,Asia,0.79,3474.31,2021-05-15,2023-02-16,Spring,Evening,Loyalty Program,High Risk,Medium Value,0.447,0,Standard Communication,0.79,0.79,56.87196692720625,High Priority
CUST_PUO0GB,PROD_TCQ9G9,TRANS_9R32BR,7,195.59,Clothing,51,Europe,0.19,3402.82,2022-05-21,2023-03-28,Winter,Evening,Loyalty Program,Low Risk,Medium Value,0.398,1,Standard Communication,0.19,0.19,26.51450834820036,Monitor
CUST_F6B2LM,PROD_YMMXOS,TRANS_5V6ZZZ,10,185.52,Home,22,Asia,0.22,1111.44,2022-03-27,2023-09-16,Winter,Afternoon,Loyalty Program,Low Risk,Low Value,0.64,1,Standard Communication,0.22,0.22,16.557333376001026,Maintain
CUST_QFXDIS,PROD_NEWUAI,TRANS_KU9848,18,83.85,Sports,29,South America,0.74,5176.3,2022-06-06,2023-01-11,Spring,Morning,Discount,High Risk,Medium Value,0.811,0,Standard Communication,0.74,0.74,62.8821211709081,High Priority
CUST_ECXABM,PROD_2TPIFN,TRANS_OWF01P,5,164.93,Sports,55,North America,0.84,2633.69,2020-04-02,2023-06-27,Spring,Evening,Loyalty Program,High Risk,Low Value,0.323,0,Standard Communication,0.84,0.84,55.16876605038521,High Priority
CUST_ZG6J8H,PROD_7L64HJ,TRANS_BOHNHP,1,72.41,Electronics,49,South America,0.72,477.45,2022-06-17,2023-12-20,Winter,Evening,Email Campaign,High Risk,Low Value,0.251,0,Re-engagement Campaign,0.72,0.6335999999999999,38.38730729537509,Monitor
CUST_65FSTN,PROD_IUCYER,TRANS_D4IIX4,4,155.2,Sports,22,North America,0.52,1730.77,2022-12-06,2023-12-13,Fall,Morning,Loyalty Program,Medium Risk,Low Value,0.482,0,Discounts,0.52,0.47840000000000005,34.65405769738474,Monitor
CUST_536F7A,PROD_ESZ3UM,TRANS_S9UEPO,10,20.96,Home,31,South America,0.45,9569.62,2021-03-25,2023-08-03,Spring,Morning,Loyalty Program,Medium Risk,High Value,0.589,0,Discounts,0.45,0.41400000000000003,70.34924838196116,High Priority
CUST_31OU72,PROD_BG6CNR,TRANS_WREXL8,8,141.24,Home,36,North America,0.89,3650.45,2021-08-19,2023-02-14,Summer,Morning,Loyalty Program,High Risk,Medium Value,0.508,0,Standard Communication,0.89,0.89,62.75268806451355,High Priority
CUST_3WZTRO,PROD_NFPIQU,TRANS_TC4JWA,14,54.56,Sports,16,Europe,0.31,2204.05,2022-05-29,2023-07-01,Spring,Morning,Loyalty Program,Medium Risk,Low Value,0.779,1,Discounts,0.31,0.2852,26.520514492347818,Monitor
CUST_JYW7SY,PROD_ST0B78,TRANS_1M4BRO,3,195.18,Home,80,Asia,0.21,9560.66,2022-04-19,2023-05-20,Winter,Evening,Loyalty Program,Low Risk,High Value,0.13,1,Re-engagement Campaign,0.21,0.1848,58.30444730673536,High Priority
CUST_05JIG6,PROD_74T2YX,TRANS_D5GOKW,14,172.83,Sports,71,South America,0.35,6462.73,2020-08-03,2023-10-14,Spring,Evening,Email Campaign,Medium Risk,Medium Value,0.47,1,Discounts,0.35,0.322,49.8144255462131,Monitor
CUST_NNTWEX,PROD_W5TNHW,TRANS_ML8GOS,7,37.13,Home,34,Asia,0.86,5630.91,2022-09-15,2023-12-27,Spring,Afternoon,Discount,High Risk,Medium Value,0.493,0,Standard Communication,0.86,0.86,71.15522572541741,High Priority
CUST_QP6EHS,PROD_QQL9F4,TRANS_V1ECZU,4,165.83,Clothing,10,South America,0.47,4803.46,2020-01-23,2023-02-02,Winter,Afternoon,Email Campaign,Medium Risk,Medium Value,0.549,0,Discounts,0.47,0.4324,47.517876429034295,Monitor
CUST_VFYP6B,PROD_WI4BMI,TRANS_DAW0LM,18,167.51,Sports,62,South America,0.78,2916.02,2021-11-05,2023-07-17,Spring,Afternoon,Email Campaign,High Risk,Low Value,0.625,0,Standard Communication,0.78,0.78,53.58044993079834,High Priority
CUST_OCS9ZR,PROD_873KKQ,TRANS_9PKL3P,8,94.76,Sports,37,Europe,0.21,8300.94,2021-09-23,2023-02-08,Spring,Afternoon,Loyalty Program,Low Risk,High Value,0.503,1,Standard Communication,0.21,0.21,52.00569613670728,High Priority
CUST_4WCJBX,PROD_EVVPHG,TRANS_B44Q5J,3,190.05,Sports,26,South America,0.43,9706.18,2022-04-15,2023-04-15,Spring,Afternoon,Discount,Medium Risk,High Value,0.433,0,Discounts,0.43,0.3956,70.03206476955447,High Priority
CUST_HTSHWT,PROD_BO1XAA,TRANS_IYDJDG,6,137.23,Sports,35,North America,0.86,4880.91,2022-12-09,2023-05-25,Winter,Morning,Discount,High Risk,Medium Value,0.461,0,Standard Communication,0.86,0.86,67.40513572325736,High Priority
CUST_95G0MK,PROD_LKC3M9,TRANS_VOY59T,16,154.01,Home,28,North America,0.15,2355.83,2022-07-07,2023-10-23,Fall,Afternoon,Discount,Low Risk,Low Value,0.764,1,Loyalty Programs,0.15,0.135,19.279432706384952,Maintain
CUST_IK71GU,PROD_H3MRTL,TRANS_CMCZQM,14,146.63,Home,44,North America,0.04,9685.74,2020-04-21,2023-02-08,Winter,Afternoon,Loyalty Program,Low Risk,High Value,0.621,1,Standard Communication,0.04,0.04,50.4298623166956,High Priority
CUST_AVEM6Y,PROD_0WWAGH,TRANS_QEKX05,10,190.51,Clothing,11,South America,0.56,4821.97,2021-08-01,2023-03-29,Winter,Morning,Discount,Medium Risk,Medium Value,0.701,0,Discounts,0.56,0.5152000000000001,52.110428650287616,High Priority
CUST_3IN27F,PROD_Z1HKQK,TRANS_MICQYY,11,126.87,Sports,12,North America,0.0,9779.55,2021-08-02,2023-02-12,Fall,Afternoon,Loyalty Program,Low Risk,High Value,0.722,1,Loyalty Programs,0.0,0.0,48.89892357416578,Monitor
CUST_B3A3X6,PROD_K14AWY,TRANS_V4PTBK,8,46.39,Electronics,59,Asia,0.73,1463.44,2022-05-21,2023-07-19,Spring,Evening,Discount,High Risk,Low Value,0.379,0,Standard Communication,0.73,0.73,43.81737561701481,Monitor
CUST_IW6OY2,PROD_FC0YIC,TRANS_TAZKCQ,16,42.33,Sports,44,Europe,0.01,4826.89,2020-07-12,2023-08-31,Summer,Afternoon,Email Campaign,Low Risk,Medium Value,0.674,1,Standard Communication,0.01,0.01,24.635029240701776,Maintain
CUST_BT7974,PROD_98X3VX,TRANS_8EVNBJ,8,158.65,Clothing,32,Europe,0.64,4703.77,2021-11-01,2023-05-14,Spring,Evening,Email Campaign,High Risk,Medium Value,0.531,0,Standard Communication,0.64,0.64,55.51941446594718,High Priority
CUST_3JTLFJ,PROD_WBH2KT,TRANS_ES42X6,10,52.89,Sports,58,Asia,0.97,5294.12,2022-12-28,2023-02-24,Winter,Evening,Discount,High Risk,Medium Value,0.437,0,Standard Communication,0.97,0.97,74.97123530964743,High Priority
CUST_HLA9HH,PROD_FJVKBY,TRANS_7S3Y2L,11,194.57,Clothing,32,Europe,0.12,3923.53,2020-09-17,2023-09-14,Fall,Morning,Loyalty Program,Low Risk,Medium Value,0.61,1,Standard Communication,0.12,0.12,25.618120834900036,Monitor
CUST_HQKVEM,PROD_EZA0KH,TRANS_AE6QO5,2,65.55,Electronics,78,Asia,0.55,9061.02,2021-08-26,2023-05-05,Summer,Evening,Discount,Medium Risk,High Value,0.114,0,Discounts,0.55,0.5060000000000001,72.80618734849637,High Priority
CUST_Z6NYUZ,PROD_H6JDDP,TRANS_G8UITW,10,128.93,Home,70,North America,0.72,7562.38,2022-05-23,2023-04-04,Winter,Evening,Email Campaign,High Risk,High Value,0.37,0,VIP Treatment,0.72,0.612,73.81280750738017,High Priority
CUST_WZ80J0,PROD_2ADA70,TRANS_H1OV08,2,164.17,Electronics,9,Asia,0.72,5470.54,2022-08-04,2023-01-23,Winter,Evening,Email Campaign,High Risk,Medium Value,0.502,0,Standard Communication,0.72,0.72,63.35335648055553,High Priority
CUST_HPUZGK,PROD_KX1LIB,TRANS_U19DR1,6,77.38,Electronics,25,South America,0.27,707.61,2022-02-27,2023-07-30,Spring,Morning,Discount,Low Risk,Low Value,0.517,1,Standard Communication,0.27,0.27,17.038134915237965,Maintain
CUST_Y0C36J,PROD_CIPIAU,TRANS_4HMYXW,13,41.81,Electronics,18,Asia,0.29,2098.33,2023-01-01,2023-08-14,Fall,Evening,Discount,Low Risk,Low Value,0.741,1,Loyalty Programs,0.29,0.261,24.991901805643334,Maintain
CUST_0ITY6V,PROD_RQRNPQ,TRANS_TY5KBN,18,198.96,Clothing,14,Europe,0.83,484.32,2021-11-25,2023-01-31,Winter,Evening,Email Campaign,High Risk,Low Value,0.895,0,Standard Communication,0.83,0.83,43.92165811979488,Monitor
CUST_QOD4CG,PROD_JKZWNM,TRANS_3MI1CD,15,30.5,Home,44,South America,0.6,5992.02,2022-03-15,2023-11-04,Fall,Afternoon,Discount,High Risk,Medium Value,0.648,0,Standard Communication,0.6,0.6,59.96081905965744,High Priority
CUST_XWOU41,PROD_L6YRYE,TRANS_AN3AHB,6,63.69,Electronics,43,Asia,0.83,1927.25,2022-03-21,2023-05-19,Summer,Evening,Loyalty Program,High Risk,Low Value,0.416,0,Standard Communication,0.83,0.83,51.13648127555061,High Priority
CUST_AOR1F5,PROD_V9WCCN,TRANS_271AV6,19,188.48,Clothing,36,Asia,0.05,3537.48,2022-07-01,2023-09-08,Spring,Morning,Discount,Low Risk,Medium Value,0.798,1,Loyalty Programs,0.05,0.045000000000000005,20.187824507788186,Maintain
CUST_OJN0HB,PROD_FG5TZE,TRANS_7PL2HS,10,160.28,Clothing,50,North America,0.72,424.26,2021-06-09,2023-04-01,Winter,Evening,Discount,High Risk,Low Value,0.482,0,Standard Communication,0.72,0.72,38.121350912421896,Monitor
CUST_PZYZSP,PROD_P18RN6,TRANS_Y7D7GI,10,91.2,Clothing,41,North America,0.66,3464.23,2021-12-22,2023-12-01,Summer,Evening,Email Campaign,High Risk,Medium Value,0.533,0,Standard Communication,0.66,0.66,50.32156571757722,High Priority
CUST_GH6FQR,PROD_2IHLKP,TRANS_MHUID5,8,196.43,Home,13,Asia,0.8,2688.71,2020-06-15,2023-08-26,Summer,Afternoon,Loyalty Program,High Risk,Low Value,0.637,0,Standard Communication,0.8,0.8,53.44387265294367,High Priority
CUST_SQMAG0,PROD_ECILF8,TRANS_57ILLW,11,106.54,Sports,60,Asia,0.26,2435.65,2020-09-20,2023-03-11,Fall,Evening,Loyalty Program,Low Risk,Low Value,0.452,1,Standard Communication,0.26,0.26,25.178542285014842,Monitor
CUST_AI1WKG,PROD_J3QB1T,TRANS_UR8Y42,10,109.54,Clothing,56,South America,0.93,7803.88,2020-03-11,2023-02-25,Winter,Evening,Discount,High Risk,High Value,0.449,0,VIP Treatment,0.93,0.7905,85.52033648807571,Immediate Action
CUST_H07KKH,PROD_78VT63,TRANS_8UKIYM,16,176.8,Electronics,40,South America,0.44,1519.08,2021-06-02,2023-03-09,Summer,Morning,Loyalty Program,Medium Risk,Low Value,0.696,0,Discounts,0.44,0.4048,29.595582293975056,Monitor
CUST_DFLSRT,PROD_IRPZP8,TRANS_OR76DZ,6,195.44,Sports,12,South America,0.65,7948.78,2021-12-10,2023-12-09,Fall,Morning,Loyalty Program,High Risk,High Value,0.59,0,VIP Treatment,0.65,0.5525,72.24485387649304,High Priority
CUST_W2QDPO,PROD_W4P9DQ,TRANS_N6XLVI,8,112.88,Sports,12,South America,0.55,5394.99,2022-09-19,2023-06-03,Summer,Afternoon,Discount,Medium Risk,Medium Value,0.643,0,Discounts,0.55,0.5060000000000001,54.47559741433795,High Priority
CUST_QO0UXL,PROD_ON6K7D,TRANS_5GSDPM,5,64.32,Sports,61,Europe,0.57,5621.63,2021-09-04,2023-12-14,Summer,Afternoon,Email Campaign,Medium Risk,Medium Value,0.289,0,Discounts,0.57,0.5244,56.60882461179068,High Priority
CUST_4DQF00,PROD_NBB5CR,TRANS_6OXKYJ,3,36.99,Clothing,62,Europe,0.15,3143.09,2022-03-03,2023-02-12,Summer,Morning,Email Campaign,Low Risk,Low Value,0.231,1,Re-engagement Campaign,0.15,0.132,23.21582717985232,Maintain
CUST_LTB68C,PROD_YPAB88,TRANS_N44I48,7,186.77,Electronics,74,Europe,0.67,150.34,2021-03-01,2023-06-08,Winter,Afternoon,Loyalty Program,High Risk,Low Value,0.268,0,Re-engagement Campaign,0.67,0.5896,34.25171804123299,Monitor
CUST_DT0FX9,PROD_SUL5PL,TRANS_HY6V65,2,176.54,Electronics,33,Europe,0.01,3050.92,2022-02-21,2023-12-14,Summer,Morning,Discount,Low Risk,Low Value,0.367,1,Standard Communication,0.01,0.01,15.75496611918686,Maintain
CUST_9K8QFR,PROD_YV6SUW,TRANS_A0BCDO,7,187.67,Sports,12,North America,0.78,3790.95,2020-12-25,2023-09-08,Winter,Afternoon,Email Campaign,High Risk,Medium Value,0.617,0,Standard Communication,0.78,0.78,57.9552049249182,High Priority
CUST_OI4URF,PROD_UJR4KF,TRANS_KJ945W,6,140.76,Electronics,50,Asia,0.96,3405.12,2022-07-30,2023-12-10,Winter,Evening,Email Campaign,High Risk,Medium Value,0.377,0,Standard Communication,0.96,0.96,65.02600862420698,High Priority
CUST_1TQSN8,PROD_7FP9J1,TRANS_S9JYW8,13,102.07,Electronics,62,South America,0.91,5289.29,2021-09-05,2023-01-10,Fall,Afternoon,Discount,High Risk,Medium Value,0.494,0,Standard Communication,0.91,0.91,71.94708473003352,High Priority
CUST_6WHXVS,PROD_9WER0Z,TRANS_AJY4Q5,17,57.92,Clothing,61,North America,0.85,6484.96,2022-05-30,2023-12-28,Summer,Morning,Loyalty Program,High Risk,Medium Value,0.605,0,Standard Communication,0.85,0.85,74.92557821387713,High Priority
CUST_MSQXJQ,PROD_QL4YDN,TRANS_IDR4B8,12,192.2,Home,18,Asia,0.02,3003.57,2022-07-05,2023-10-08,Fall,Morning,Email Campaign,Low Risk,Low Value,0.715,1,Loyalty Programs,0.02,0.018000000000000002,16.018210437050488,Maintain
CUST_3EANV3,PROD_QNDOIY,TRANS_PST9XM,15,90.01,Home,65,South America,0.75,753.32,2020-04-08,2023-08-01,Winter,Morning,Loyalty Program,High Risk,Low Value,0.53,0,Standard Communication,0.75,0.75,41.266690400569615,Monitor
CUST_9LJWU0,PROD_UJY1NS,TRANS_O5MGRW,9,193.04,Home,76,North America,0.27,2878.37,2022-12-01,2023-10-14,Spring,Evening,Discount,Low Risk,Low Value,0.31,1,Standard Communication,0.27,0.27,27.892195412689905,Monitor
CUST_NHULCL,PROD_X29YNT,TRANS_O09O6G,12,155.78,Sports,5,Asia,0.46,560.2,2021-07-10,2023-05-22,Fall,Afternoon,Email Campaign,Medium Risk,Low Value,0.788,0,Discounts,0.46,0.4232,25.801067225613416,Monitor
CUST_O3YL6G,PROD_7FEII7,TRANS_DALLL0,18,193.8,Sports,77,North America,0.05,5842.42,2021-07-11,2023-09-07,Winter,Afternoon,Email Campaign,Low Risk,Medium Value,0.541,1,Standard Communication,0.05,0.05,31.71280110722657,Monitor
CUST_XJXIAD,PROD_NSMB7N,TRANS_CISKUD,14,159.85,Home,82,North America,0.55,915.81,2022-04-21,2023-01-08,Spring,Evening,Discount,Medium Risk,Low Value,0.408,0,Discounts,0.55,0.5060000000000001,32.0791598998376,Monitor
CUST_X9RMGO,PROD_HAATXV,TRANS_OT2OG3,17,191.02,Clothing,11,South America,0.72,9885.34,2021-12-22,2023-04-10,Fall,Afternoon,Discount,High Risk,High Value,0.886,0,VIP Treatment,0.72,0.612,85.42788626927046,Immediate Action
CUST_VV0V9V,PROD_MQHM4R,TRANS_3AJAF9,14,187.98,Sports,85,South America,0.24,1436.41,2022-11-25,2023-05-06,Summer,Evening,Loyalty Program,Low Risk,Low Value,0.391,1,Standard Communication,0.24,0.24,19.182222373336963,Maintain
CUST_U8F17V,PROD_MN98VN,TRANS_NDMXW6,3,154.34,Clothing,45,Europe,0.84,9343.84,2022-11-01,2023-09-20,Summer,Morning,Email Campaign,High Risk,High Value,0.326,0,VIP Treatment,0.84,0.714,88.7203212877109,Immediate Action
CUST_ZUDHE3,PROD_GHSH4P,TRANS_NU95OD,3,118.88,Clothing,35,North America,0.14,5429.52,2022-03-05,2023-06-21,Spring,Evening,Discount,Low Risk,Medium Value,0.382,1,Standard Communication,0.14,0.14,34.148251558037394,Monitor
CUST_R2ZD37,PROD_3MPAZI,TRANS_VDL5D2,6,145.16,Electronics,30,North America,0.94,8022.24,2020-01-27,2023-04-25,Fall,Morning,Loyalty Program,High Risk,High Value,0.489,0,VIP Treatment,0.94,0.7989999999999999,87.1121626919046,Immediate Action
CUST_FTXZXZ,PROD_1L7DZB,TRANS_KSDXUZ,5,191.83,Electronics,40,South America,0.84,5744.61,2020-01-31,2023-06-28,Fall,Evening,Discount,High Risk,Medium Value,0.407,0,Standard Communication,0.84,0.84,70.72373936974488,High Priority
CUST_QQQGS0,PROD_D7IHRG,TRANS_G3IBYP,18,114.29,Sports,74,Asia,0.11,8031.78,2022-01-31,2023-07-18,Spring,Morning,Discount,Low Risk,High Value,0.558,1,Standard Communication,0.11,0.11,45.65986383673208,Monitor
CUST_YR8D0O,PROD_KR78BA,TRANS_D4VR27,8,26.55,Home,58,North America,0.58,6719.88,2022-08-07,2023-01-31,Fall,Evening,Discount,Medium Risk,High Value,0.385,0,Discounts,0.58,0.5336,62.60020640495371,High Priority
CUST_NV1E2A,PROD_LKAQHL,TRANS_0QLIH2,9,78.6,Home,86,Asia,0.97,8329.31,2022-10-18,2023-10-15,Fall,Evening,Email Campaign,High Risk,High Value,0.254,0,VIP Treatment,0.97,0.8245,90.14754954118898,Immediate Action
CUST_6ZS0HX,PROD_YMKIG6,TRANS_FEJSB4,19,44.03,Electronics,34,Europe,0.59,4229.96,2021-12-30,2023-12-10,Winter,Afternoon,Discount,Medium Risk,Medium Value,0.809,0,Discounts,0.59,0.5428,50.65030760738257,High Priority
CUST_OW36RV,PROD_VBGJI4,TRANS_BVBC2Z,1,154.37,Home,74,South America,0.35,5298.98,2020-06-04,2023-10-24,Fall,Morning,Discount,Medium Risk,Medium Value,0.111,1,Discounts,0.35,0.322,43.995535892861426,Monitor
CUST_B29PP4,PROD_Z5DG14,TRANS_I8WHX7,2,64.14,Electronics,17,North America,0.61,8431.15,2020-10-10,2023-11-02,Spring,Evening,Email Campaign,High Risk,High Value,0.457,0,VIP Treatment,0.61,0.5185,72.65676176228229,High Priority
CUST_J1NKSW,PROD_OTE5ZB,TRANS_XFHP29,19,159.38,Home,17,Asia,0.91,7393.87,2021-03-08,2023-10-21,Winter,Morning,Email Campaign,High Risk,High Value,0.904,0,VIP Treatment,0.91,0.7735,82.47023728569485,Immediate Action
CUST_CF5G9Y,PROD_YC20UH,TRANS_MQSP5Z,8,157.69,Electronics,80,Asia,0.95,932.78,2021-08-25,2023-09-15,Winter,Morning,Loyalty Program,High Risk,Low Value,0.261,0,Re-engagement Campaign,0.95,0.836,52.16401193628647,High Priority
CUST_ZY3IOF,PROD_LJPGJT,TRANS_ULD4NS,18,86.41,Electronics,21,North America,0.08,1637.9,2022-04-04,2023-02-08,Summer,Morning,Email Campaign,Low Risk,Low Value,0.856,1,Loyalty Programs,0.08,0.07200000000000001,12.189696552717265,Maintain
CUST_LTJQFU,PROD_E4XF14,TRANS_AN8QBX,12,160.34,Home,48,South America,0.32,1368.98,2021-10-03,2023-01-04,Spring,Evening,Loyalty Program,Medium Risk,Low Value,0.546,1,Discounts,0.32,0.2944,22.845064281542754,Maintain
CUST_Q4I6J4,PROD_DYG0B5,TRANS_7WQ1SD,16,110.6,Clothing,80,Europe,0.37,4734.11,2021-07-21,2023-12-13,Winter,Evening,Email Campaign,Medium Risk,Medium Value,0.472,1,Discounts,0.37,0.34040000000000004,42.17111810683456,Monitor
CUST_2CARVU,PROD_C1DSMB,TRANS_095261,19,99.6,Sports,71,Asia,0.77,4092.73,2020-12-17,2023-01-31,Summer,Afternoon,Loyalty Program,High Risk,Medium Value,0.601,0,Standard Communication,0.77,0.77,58.964141139387344,High Priority
CUST_1GNMOM,PROD_8G2TUC,TRANS_QHN3DV,13,94.33,Clothing,83,North America,0.91,4816.78,2021-06-09,2023-01-03,Summer,Afternoon,Email Campaign,High Risk,Medium Value,0.376,0,Standard Communication,0.91,0.91,69.58447802747266,High Priority
CUST_9K25IW,PROD_OL8YKQ,TRANS_ZO7IDA,3,93.96,Home,78,North America,0.25,1152.02,2021-01-30,2023-10-24,Summer,Morning,Loyalty Program,Low Risk,Low Value,0.141,1,Re-engagement Campaign,0.25,0.22,18.260238245717897,Maintain
CUST_W62UDS,PROD_QDM1MC,TRANS_QUICPK,18,129.76,Home,17,South America,0.84,4568.97,2020-04-29,2023-07-12,Summer,Evening,Loyalty Program,High Risk,Medium Value,0.878,0,Standard Communication,0.84,0.84,64.84539828955894,High Priority
CUST_WYWP21,PROD_UHTSQZ,TRANS_PLKHUZ,15,131.52,Clothing,65,South America,0.37,7929.77,2021-11-21,2023-07-10,Winter,Evening,Loyalty Program,Medium Risk,High Value,0.53,1,Discounts,0.37,0.34040000000000004,58.14980159523829,High Priority
CUST_JQBQ9H,PROD_P24VML,TRANS_CJL49O,6,60.49,Sports,69,Europe,0.21,4777.26,2022-01-06,2023-04-20,Spring,Afternoon,Email Campaign,Low Risk,Medium Value,0.27,1,Re-engagement Campaign,0.21,0.1848,34.38687328495884,Monitor
CUST_8TBQZV,PROD_UPN52X,TRANS_WFJBT5,3,62.54,Sports,68,Europe,0.43,6599.27,2020-11-26,2023-07-25,Fall,Morning,Email Campaign,Medium Risk,Medium Value,0.197,0,Discounts,0.43,0.3956,54.497141931406354,High Priority
